,Id,TotalMinutesAsleep,SleepDay,Date,WeightKg,BMI,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,Calories
1665,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/4/2016,1786,1.24000000953674,1.24000000953674,0.0,0.0,1.24000000953674,2338
1666,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/5/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1667,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/6/2016,2091,1.45000004768372,1.45000004768372,0.0,0.0,1.45000004768372,2383
1668,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/7/2016,1510,1.03999996185303,1.03999996185303,0.0,0.0,1.03999996185303,2229
1669,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/8/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1670,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/9/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1671,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/10/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1672,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/11/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1673,1927972279,296,4/26/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/12/2016,0,0.0,0.0,0.0,0.0,0.0,1383
1674,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/12/2016,678,0.469999998807907,0.469999998807907,0.0,0.0,0.469999998807907,2220
1675,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/13/2016,356,0.25,0.25,0.0,0.0,0.25,2151
1676,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/14/2016,2163,1.5,1.5,0.0,0.400000005960464,1.10000002384186,2383
1677,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/15/2016,980,0.680000007152557,0.680000007152557,0.0,0.0,0.680000007152557,2221
1678,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/16/2016,0,0.0,0.0,0.0,0.0,0.0,2064
1679,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/17/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1680,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/18/2016,244,0.170000001788139,0.170000001788139,0.0,0.0,0.170000001788139,2111
1681,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/19/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1682,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/20/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1683,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/21/2016,0,0.0,0.0,0.0,0.0,0.0,2064
1684,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/22/2016,149,0.100000001490116,0.100000001490116,0.0,0.0,0.100000001490116,2093
1685,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/23/2016,2945,2.03999996185303,2.03999996185303,0.0,0.0,2.03999996185303,2499
1687,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/25/2016,152,0.109999999403954,0.109999999403954,0.0,0.0,0.109999999403954,2100
1688,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/26/2016,3761,2.59999990463257,2.59999990463257,0.0,0.0,2.59999990463257,2638
1689,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/27/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1690,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/28/2016,1675,1.1599999666214,1.1599999666214,0.0,0.0,1.1599999666214,2351
1691,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/29/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1692,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,4/30/2016,0,0.0,0.0,0.0,0.0,0.0,2064
1695,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/3/2016,1326,0.920000016689301,0.920000016689301,0.730000019073486,0.0,0.180000007152557,2195
1696,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/4/2016,1786,1.24000000953674,1.24000000953674,0.0,0.0,1.24000000953674,2338
1697,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/5/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1698,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/6/2016,2091,1.45000004768372,1.45000004768372,0.0,0.0,1.45000004768372,2383
1699,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/7/2016,1510,1.03999996185303,1.03999996185303,0.0,0.0,1.03999996185303,2229
1700,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/8/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1701,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/9/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1702,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/10/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1703,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/11/2016,0,0.0,0.0,0.0,0.0,0.0,2063
1704,1927972279,166,4/28/2016 12:00:00 AM,4/13/2016 1:08:52 AM,133.5,47.5400009155273,5/12/2016,0,0.0,0.0,0.0,0.0,0.0,1383
1705,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/12/2016,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,2115
1708,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,3.79999995231628,1985
1709,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,3.1800000667572,1884
1710,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/17/2016,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0199999995529652,1464
1712,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,5.98999977111816,2200
1713,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.680000007152557,5.30999994277954,2220
1714,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.349999994039536,1792
1716,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,3.30999994277954,1945
1718,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.280000001192093,5.92999982833862,2314
1724,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,1593
1725,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/2/2016,9261,6.23999977111816,6.23999977111816,0.0,0.439999997615814,5.71000003814697,2270
1731,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/8/2016,3672,2.46000003814697,2.46000003814697,0.0,0.0,2.46000003814697,1792
1735,4319703577,535,4/14/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/12/2016,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0099999997764825,257
1736,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/12/2016,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,2115
1739,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,3.79999995231628,1985
1740,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,3.1800000667572,1884
1741,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/17/2016,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0199999995529652,1464
1743,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,5.98999977111816,2200
1744,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.680000007152557,5.30999994277954,2220
1745,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.349999994039536,1792
1747,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,3.30999994277954,1945
1749,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.280000001192093,5.92999982833862,2314
1755,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,1593
1756,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/2/2016,9261,6.23999977111816,6.23999977111816,0.0,0.439999997615814,5.71000003814697,2270
1762,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/8/2016,3672,2.46000003814697,2.46000003814697,0.0,0.0,2.46000003814697,1792
1766,4319703577,535,4/14/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/12/2016,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0099999997764825,257
1767,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/12/2016,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,2115
1770,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,3.79999995231628,1985
1771,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,3.1800000667572,1884
1772,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/17/2016,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0199999995529652,1464
1774,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,5.98999977111816,2200
1775,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.680000007152557,5.30999994277954,2220
1776,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.349999994039536,1792
1778,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,3.30999994277954,1945
1780,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.280000001192093,5.92999982833862,2314
1786,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,1593
1787,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/2/2016,9261,6.23999977111816,6.23999977111816,0.0,0.439999997615814,5.71000003814697,2270
1793,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/8/2016,3672,2.46000003814697,2.46000003814697,0.0,0.0,2.46000003814697,1792
1797,4319703577,465,4/15/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/12/2016,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0099999997764825,257
1798,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/12/2016,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,2115
1801,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,3.79999995231628,1985
1802,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,3.1800000667572,1884
1803,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/17/2016,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0199999995529652,1464
1805,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,5.98999977111816,2200
1806,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.680000007152557,5.30999994277954,2220
1807,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.349999994039536,1792
1809,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,3.30999994277954,1945
1811,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.280000001192093,5.92999982833862,2314
1817,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,1593
1818,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/2/2016,9261,6.23999977111816,6.23999977111816,0.0,0.439999997615814,5.71000003814697,2270
1824,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/8/2016,3672,2.46000003814697,2.46000003814697,0.0,0.0,2.46000003814697,1792
1828,4319703577,465,4/15/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/12/2016,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0099999997764825,257
1829,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/12/2016,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,2115
1832,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,3.79999995231628,1985
1833,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,3.1800000667572,1884
1834,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/17/2016,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0199999995529652,1464
1836,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,5.98999977111816,2200
1837,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.680000007152557,5.30999994277954,2220
1838,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.349999994039536,1792
1840,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,3.30999994277954,1945
1842,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.280000001192093,5.92999982833862,2314
1848,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,1593
1849,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/2/2016,9261,6.23999977111816,6.23999977111816,0.0,0.439999997615814,5.71000003814697,2270
1855,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/8/2016,3672,2.46000003814697,2.46000003814697,0.0,0.0,2.46000003814697,1792
1859,4319703577,506,4/16/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/12/2016,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0099999997764825,257
1860,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/12/2016,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,2115
1863,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,3.79999995231628,1985
1864,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,3.1800000667572,1884
1865,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/17/2016,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0199999995529652,1464
1867,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,5.98999977111816,2200
1868,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.680000007152557,5.30999994277954,2220
1869,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.349999994039536,1792
1871,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,3.30999994277954,1945
1873,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.280000001192093,5.92999982833862,2314
1879,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,1593
1880,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/2/2016,9261,6.23999977111816,6.23999977111816,0.0,0.439999997615814,5.71000003814697,2270
1886,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/8/2016,3672,2.46000003814697,2.46000003814697,0.0,0.0,2.46000003814697,1792
1890,4319703577,506,4/16/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/12/2016,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0099999997764825,257
1891,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/12/2016,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,2115
1894,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,3.79999995231628,1985
1895,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,3.1800000667572,1884
1896,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/17/2016,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0199999995529652,1464
1898,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,5.98999977111816,2200
1899,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.680000007152557,5.30999994277954,2220
1900,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.349999994039536,1792
1902,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,3.30999994277954,1945
1904,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.280000001192093,5.92999982833862,2314
1910,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,1593
1911,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/2/2016,9261,6.23999977111816,6.23999977111816,0.0,0.439999997615814,5.71000003814697,2270
1917,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/8/2016,3672,2.46000003814697,2.46000003814697,0.0,0.0,2.46000003814697,1792
1921,4319703577,515,4/18/2016 12:00:00 AM,4/17/2016 11:59:59 PM,72.4000015258789,27.4500007629395,5/12/2016,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0099999997764825,257
1922,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/12/2016,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,2115
1925,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,3.79999995231628,1985
1926,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,3.1800000667572,1884
1927,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/17/2016,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0199999995529652,1464
1929,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,5.98999977111816,2200
1930,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.680000007152557,5.30999994277954,2220
1931,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.349999994039536,1792
1933,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,3.30999994277954,1945
1935,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.280000001192093,5.92999982833862,2314
1941,4319703577,515,4/18/2016 12:00:00 AM,5/4/2016 11:59:59 PM,72.3000030517578,27.3799991607666,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,1593
